Date,Open,High,Low,Close
04/17/2020,"5,628.43","5,839.33","5,628.43","5,786.96"
04/16/2020,"5,597.65","5,657.63","5,577.78","5,628.43"
04/15/2020,"5,791.31","5,791.71","5,576.35","5,597.65"
04/14/2020,"5,842.66","5,894.71","5,778.98","5,791.31"
04/13/2020,"5,842.66","5,842.66","5,842.66","5,842.66"
04/10/2020,"5,842.66","5,842.66","5,842.66","5,842.66"
04/09/2020,"5,677.73","5,842.66","5,677.68","5,842.66"
04/08/2020,"5,704.45","5,704.45","5,589.73","5,677.73"
04/07/2020,"5,582.39","5,780.21","5,582.39","5,704.45"
04/06/2020,"5,415.50","5,590.58","5,415.50","5,582.39"
04/03/2020,"5,480.22","5,486.29","5,396.66","5,415.50"
04/02/2020,"5,454.57","5,552.36","5,395.07","5,480.22"
04/01/2020,"5,671.96","5,671.96","5,414.72","5,454.57"
03/31/2020,"5,563.74","5,702.66","5,545.85","5,671.96"
03/30/2020,"5,510.33","5,567.20","5,351.84","5,563.74"
03/27/2020,"5,815.73","5,815.73","5,407.06","5,510.33"
03/26/2020,"5,688.20","5,815.73","5,503.35","5,815.73"
03/25/2020,"5,446.01","5,741.42","5,400.47","5,688.20"
03/24/2020,"4,993.89","5,446.01","4,993.89","5,446.01"
03/23/2020,"5,190.78","5,194.83","4,922.76","4,993.89"
03/20/2020,"5,151.61","5,419.30","5,151.61","5,190.78"
03/19/2020,"5,080.58","5,181.04","4,942.37","5,151.61"
03/18/2020,"5,294.90","5,294.90","5,006.20","5,080.58"
03/17/2020,"5,151.08","5,308.95","4,978.84","5,294.90"
03/16/2020,"5,366.11","5,366.11","4,898.79","5,151.08"
03/13/2020,"5,237.48","5,696.48","5,237.48","5,366.11"
03/12/2020,"5,876.52","5,876.52","5,237.48","5,237.48"
03/11/2020,"5,960.23","6,088.50","5,860.75","5,876.52"
03/10/2020,"5,965.77","6,231.06","5,927.85","5,960.23"
03/09/2020,"6,462.55","6,462.55","5,891.56","5,965.77"
03/06/2020,"6,705.43","6,705.43","6,431.44","6,462.55"
03/05/2020,"6,815.59","6,834.12","6,662.61","6,705.43"
03/04/2020,"6,718.20","6,856.27","6,700.23","6,815.59"
03/03/2020,"6,654.89","6,846.28","6,654.89","6,718.20"
03/02/2020,"6,580.61","6,775.18","6,496.01","6,654.89"
02/28/2020,"6,796.40","6,796.40","6,460.08","6,580.61"
02/27/2020,"7,042.47","7,042.47","6,729.99","6,796.40"
02/26/2020,"7,017.88","7,044.66","6,871.85","7,042.47"
02/25/2020,"7,156.83","7,198.23","7,004.94","7,017.88"
02/24/2020,"7,403.92","7,403.92","7,114.45","7,156.83"
02/21/2020,"7,436.64","7,436.70","7,370.63","7,403.92"
02/20/2020,"7,457.02","7,480.49","7,436.64","7,436.64"
02/19/2020,"7,382.01","7,462.01","7,382.01","7,457.02"
02/18/2020,"7,433.25","7,433.25","7,353.41","7,382.01"
02/17/2020,"7,409.13","7,449.95","7,409.13","7,433.25"
02/14/2020,"7,452.03","7,472.85","7,403.69","7,409.13"
02/13/2020,"7,534.37","7,534.37","7,406.94","7,452.03"
02/12/2020,"7,499.44","7,547.65","7,499.01","7,534.37"
02/11/2020,"7,446.88","7,499.44","7,499.44","7,499.44"
02/10/2020,"7,466.70","7,466.70","7,427.85","7,446.88"
02/07/2020,"7,504.79","7,506.26","7,441.14","7,466.70"
02/06/2020,"7,482.48","7,533.57","7,482.48","7,504.79"
02/05/2020,"7,439.82","7,512.41","7,408.45","7,482.48"
02/04/2020,"7,326.31","7,442.08","7,326.31","7,439.82"
02/03/2020,"7,286.01","7,359.98","7,285.16","7,326.31"
01/31/2020,"7,381.96","7,398.34","7,275.03","7,286.01"
01/30/2020,"7,483.57","7,483.57","7,357.62","7,381.96"
01/29/2020,"7,480.69","7,514.73","7,462.21","7,483.57"
01/28/2020,"7,412.05","7,491.44","7,410.37","7,480.69"
01/27/2020,"7,585.98","7,585.98","7,392.83","7,412.05"
01/24/2020,"7,507.67","7,642.21","7,507.59","7,585.98"
01/23/2020,"7,571.92","7,572.13","7,503.17","7,507.67"
01/22/2020,"7,610.70","7,637.35","7,563.52","7,571.92"
01/21/2020,"7,651.44","7,651.44","7,550.47","7,610.70"
01/20/2020,"7,674.56","7,682.77","7,639.62","7,651.44"
01/17/2020,"7,609.81","7,689.67","7,609.81","7,674.56"
01/16/2020,"7,642.80","7,653.58","7,595.31","7,609.81"
01/15/2020,"7,622.35","7,642.80","7,609.44","7,642.80"
01/14/2020,"7,617.60","7,650.69","7,588.81","7,622.35"
01/13/2020,"7,587.85","7,635.77","7,582.51","7,617.60"
01/10/2020,"7,598.12","7,631.96","7,585.07","7,587.85"
01/09/2020,"7,574.93","7,627.76","7,574.93","7,598.12"
01/08/2020,"7,573.85","7,579.48","7,524.96","7,574.93"
01/07/2020,"7,575.34","7,604.59","7,562.14","7,573.85"
01/06/2020,"7,622.40","7,622.40","7,528.08","7,575.34"
01/03/2020,"7,604.30","7,626.41","7,551.00","7,622.40"
01/02/2020,"7,542.44","7,624.78","7,542.44","7,604.30"
01/01/2020,"7,542.44","7,587.41","7,532.38","7,542.44"
12/31/2019,"7,587.05","7,587.41","7,532.38","7,542.44"
12/30/2019,"7,644.90","7,644.90","7,587.05","7,587.05"
12/27/2019,"7,632.24","7,665.40","7,622.46","7,644.90"
12/26/2019,"7,632.24","7,632.24","7,632.24","7,632.24"
12/25/2019,"7,632.24","7,636.16","7,608.22","7,632.24"
12/24/2019,"7,623.59","7,636.16","7,608.22","7,632.24"
12/23/2019,"7,582.48","7,628.20","7,559.63","7,623.59"
12/20/2019,"7,573.82","7,599.52","7,564.59","7,582.48"
12/19/2019,"7,540.75","7,575.90","7,526.10","7,573.82"
12/18/2019,"7,525.28","7,557.05","7,515.17","7,540.75"
12/17/2019,"7,519.05","7,537.66","7,497.15","7,525.28"
12/16/2019,"7,353.44","7,552.65","7,353.18","7,519.05"
12/13/2019,"7,273.47","7,429.04","7,223.42","7,353.44"
12/12/2019,"7,216.25","7,307.36","7,216.08","7,273.47"
12/11/2019,"7,213.76","7,250.67","7,195.49","7,216.25"
12/10/2019,"7,233.90","7,234.40","7,137.84","7,213.76"
12/09/2019,"7,239.66","7,255.73","7,217.80","7,233.90"
12/06/2019,"7,137.85","7,241.50","7,137.85","7,239.66"
12/05/2019,"7,188.50","7,194.78","7,131.16","7,137.85"
12/04/2019,"7,158.76","7,190.04","7,139.91","7,188.50"
12/03/2019,"7,285.94","7,285.94","7,134.93","7,158.76"
12/02/2019,"7,346.53","7,400.27","7,277.02","7,285.94"
11/29/2019,"7,416.43","7,421.40","7,346.53","7,346.53"
11/28/2019,"7,429.78","7,429.78","7,385.32","7,416.43"
11/27/2019,"7,403.14","7,446.00","7,400.38","7,429.78"
11/26/2019,"7,396.29","7,421.30","7,384.96","7,403.14"
11/25/2019,"7,326.81","7,401.78","7,326.81","7,396.29"
11/22/2019,"7,238.55","7,343.26","7,238.47","7,326.81"
11/21/2019,"7,262.49","7,262.49","7,197.33","7,238.55"
11/20/2019,"7,323.80","7,323.80","7,219.11","7,262.49"
11/19/2019,"7,307.70","7,404.47","7,307.70","7,323.80"
11/18/2019,"7,302.94","7,335.36","7,293.40","7,307.70"
11/15/2019,"7,292.76","7,335.55","7,243.15","7,302.94"
11/14/2019,"7,351.21","7,351.28","7,292.76","7,292.76"
11/13/2019,"7,365.44","7,365.44","7,301.71","7,351.21"
11/12/2019,"7,328.54","7,390.00","7,328.18","7,365.44"
11/11/2019,"7,359.38","7,359.38","7,258.46","7,328.54"
11/08/2019,"7,406.41","7,406.83","7,349.12","7,359.38"
11/07/2019,"7,396.65","7,431.94","7,396.00","7,406.41"
11/06/2019,"7,388.08","7,398.78","7,363.55","7,396.65"
11/05/2019,"7,369.69","7,402.79","7,369.61","7,388.08"
11/04/2019,"7,302.42","7,392.73","7,302.42","7,369.69"
11/01/2019,"7,248.38","7,307.18","7,248.38","7,302.42"
10/31/2019,"7,330.78","7,335.16","7,245.23","7,248.38"
10/30/2019,"7,306.26","7,334.04","7,278.18","7,330.78"
10/29/2021,"7,249.47","7,249.47","7,192.05","7,237.57"
10/28/2021,"7,253.27","7,257.85","7,219.71","7,249.47"
10/27/2021,"7,277.62","7,280.45","7,247.25","7,253.27"
10/26/2021,"7,222.82","7,281.17","7,222.82","7,277.62"
10/25/2021,"7,204.55","7,247.53","7,204.55","7,222.82"
10/22/2021,"7,190.30","7,235.19","7,190.30","7,204.55"
10/21/2021,"7,223.10","7,227.06","7,181.70","7,190.30"
10/20/2021,"7,217.53","7,229.26","7,199.29","7,223.10"
10/19/2021,"7,203.83","7,223.29","7,189.50","7,217.53"
10/18/2021,"7,234.03","7,234.03","7,180.20","7,203.83"
10/15/2021,"7,207.71","7,243.85","7,206.26","7,234.03"
10/14/2021,"7,141.82","7,216.15","7,141.82","7,207.71"
10/13/2021,"7,130.23","7,152.87","7,087.93","7,141.82"
10/12/2021,"7,146.85","7,146.85","7,063.43","7,130.23"
10/11/2021,"7,095.55","7,146.85","7,085.85","7,146.85"
10/08/2021,"7,078.04","7,109.34","7,070.53","7,095.55"
10/07/2021,"6,995.87","7,094.93","6,995.87","7,078.04"
10/06/2021,"7,077.10","7,077.10","6,945.50","6,995.87"
10/05/2021,"7,011.01","7,084.52","7,011.01","7,077.10"
10/04/2021,"7,027.07","7,072.48","7,002.72","7,011.01"
10/01/2021,"7,086.42","7,086.42","6,989.64","7,027.07"
09/30/2021,"7,108.16","7,159.61","7,072.57","7,086.42"
09/29/2021,"7,028.10","7,117.52","7,026.85","7,108.16"
09/28/2021,"7,063.40","7,071.36","7,015.58","7,028.10"
09/27/2021,"7,051.48","7,122.09","7,043.21","7,063.40"
09/24/2021,"7,078.35","7,080.23","7,041.34","7,051.48"
09/23/2021,"7,083.37","7,131.43","7,070.68","7,078.35"
09/22/2021,"6,980.98","7,090.48","6,980.98","7,083.37"
09/21/2021,"6,903.91","7,004.88","6,903.91","6,980.98"
09/20/2021,"6,963.64","6,963.64","6,828.28","6,903.91"
09/17/2021,"7,027.48","7,092.69","6,941.69","6,963.64"
09/16/2021,"7,016.49","7,058.99","7,016.32","7,027.48"
09/15/2021,"7,034.06","7,047.27","7,016.49","7,016.49"
09/14/2021,"7,068.43","7,068.45","7,020.10","7,034.06"
09/13/2021,"7,029.20","7,090.81","7,029.20","7,068.43"
09/10/2021,"7,024.21","7,055.22","7,014.42","7,029.20"
09/09/2021,"7,095.53","7,095.53","6,998.62","7,024.21"
09/08/2021,"7,149.37","7,149.37","7,061.13","7,095.53"
09/07/2021,"7,187.18","7,187.18","7,147.94","7,149.37"
09/06/2021,"7,138.35","7,195.62","7,138.35","7,187.18"
09/03/2021,"7,163.90","7,182.23","7,123.87","7,138.35"
09/02/2021,"7,149.84","7,168.78","7,129.71","7,163.90"
09/01/2021,"7,119.70","7,187.34","7,119.70","7,149.84"
08/31/2021,"7,148.01","7,160.49","7,092.03","7,119.70"
08/27/2021,"7,124.98","7,157.60","7,108.53","7,148.01"
08/26/2021,"7,150.12","7,150.12","7,095.43","7,124.98"
08/25/2021,"7,125.78","7,151.75","7,121.29","7,150.12"
08/24/2021,"7,109.02","7,129.66","7,076.06","7,125.78"
08/23/2021,"7,087.90","7,147.80","7,087.90","7,109.02"
08/20/2021,"7,058.86","7,095.61","7,032.45","7,087.90"
08/19/2021,"7,169.32","7,169.32","6,993.06","7,058.86"
08/18/2021,"7,181.11","7,198.79","7,143.55","7,169.32"
08/17/2021,"7,153.98","7,188.55","7,118.67","7,181.11"
08/16/2021,"7,218.71","7,218.71","7,117.78","7,153.98"
08/13/2021,"7,193.23","7,224.46","7,193.13","7,218.71"
08/12/2021,"7,220.14","7,220.70","7,182.92","7,193.23"
08/11/2021,"7,161.04","7,220.14","7,157.74","7,220.14"
08/10/2021,"7,132.30","7,166.67","7,115.87","7,161.04"
08/09/2021,"7,122.95","7,138.80","7,089.74","7,132.30"
08/06/2021,"7,120.43","7,135.39","7,103.71","7,122.95"
08/05/2021,"7,123.86","7,130.35","7,099.03","7,120.43"
08/04/2021,"7,105.72","7,142.54","7,105.72","7,123.86"
08/03/2021,"7,081.72","7,119.19","7,074.32","7,105.72"
08/02/2021,"7,032.30","7,111.66","7,032.30","7,081.72"
07/30/2021,"7,078.42","7,078.42","6,996.93","7,032.30"
07/29/2021,"7,016.63","7,093.93","7,008.65","7,078.42"
07/28/2021,"6,996.08","7,023.35","6,974.80","7,016.63"
07/27/2021,"7,025.43","7,028.37","6,929.64","6,996.08"
07/26/2021,"7,027.58","7,038.65","6,980.67","7,025.43"
07/23/2021,"6,968.30","7,033.27","6,968.30","7,027.58"
07/22/2021,"6,998.28","7,018.95","6,956.24","6,968.30"
07/21/2021,"6,881.13","7,007.75","6,881.13","6,998.28"
07/20/2021,"6,844.39","6,929.89","6,827.26","6,881.13"
07/19/2021,"7,008.09","7,008.09","6,813.03","6,844.39"
07/16/2021,"7,012.02","7,056.73","6,978.06","7,008.09"
07/15/2021,"7,091.19","7,111.77","7,005.02","7,012.02"
07/14/2021,"7,124.72","7,124.72","7,073.59","7,091.19"
07/13/2021,"7,125.42","7,152.44","7,116.26","7,124.72"
07/12/2021,"7,121.88","7,134.87","7,066.20","7,125.42"
07/09/2021,"7,030.66","7,121.88","7,030.22","7,121.88"
07/08/2021,"7,151.02","7,151.02","6,981.57","7,030.66"
07/07/2021,"7,100.88","7,153.68","7,100.88","7,151.02"
07/06/2021,"7,164.91","7,170.60","7,075.73","7,100.88"
07/05/2021,"7,123.27","7,168.03","7,111.51","7,164.91"
07/02/2021,"7,125.16","7,162.16","7,110.30","7,123.27"
07/01/2021,"7,037.47","7,134.21","7,037.47","7,125.16"
06/30/2021,"7,087.55","7,100.71","7,010.57","7,037.47"
06/29/2021,"7,072.97","7,120.77","7,071.86","7,087.55"
06/28/2021,"7,136.07","7,136.22","7,071.95","7,072.97"
06/25/2021,"7,109.97","7,139.08","7,109.79","7,136.07"
06/24/2021,"7,074.06","7,119.41","7,070.90","7,109.97"
06/23/2021,"7,090.01","7,129.40","7,074.06","7,074.06"
06/22/2021,"7,062.29","7,098.67","7,061.13","7,090.01"
06/21/2021,"7,017.47","7,065.05","6,948.63","7,062.29"
06/18/2021,"7,153.43","7,154.63","7,008.74","7,017.47"
06/17/2021,"7,184.95","7,184.95","7,132.96","7,153.43"
06/16/2021,"7,172.48","7,217.54","7,169.21","7,184.95"
06/15/2021,"7,146.68","7,189.63","7,142.71","7,172.48"
06/14/2021,"7,134.06","7,188.26","7,131.79","7,146.68"
06/11/2021,"7,088.18","7,140.70","7,088.18","7,134.06"
06/10/2021,"7,081.01","7,117.74","7,080.02","7,088.18"
06/09/2021,"7,095.09","7,095.72","7,046.02","7,081.01"
06/08/2021,"7,077.22","7,120.73","7,074.94","7,095.09"
06/07/2021,"7,069.04","7,098.31","7,042.19","7,077.22"
06/04/2021,"7,064.35","7,071.81","7,039.74","7,069.04"
06/03/2021,"7,108.00","7,108.04","7,013.85","7,064.35"
06/02/2021,"7,080.46","7,122.54","7,074.06","7,108.00"
06/01/2021,"7,022.61","7,118.03","7,022.61","7,080.46"
05/28/2021,"7,019.67","7,054.91","7,019.58","7,022.61"
05/27/2021,"7,026.93","7,044.01","7,008.53","7,019.67"
05/26/2021,"7,029.79","7,050.88","6,998.19","7,026.93"
05/25/2021,"7,051.59","7,067.60","7,029.79","7,029.79"
05/24/2021,"7,018.05","7,054.63","7,013.51","7,051.59"
05/21/2021,"7,019.79","7,028.17","6,973.31","7,018.05"
05/20/2021,"6,950.20","7,019.79","6,926.85","7,019.79"
05/19/2021,"7,034.24","7,034.24","6,897.06","6,950.20"
05/18/2021,"7,032.85","7,102.57","7,030.37","7,034.24"
05/17/2021,"7,043.61","7,066.76","6,989.11","7,032.85"
05/14/2021,"6,963.33","7,048.67","6,963.33","7,043.61"
05/13/2021,"7,004.63","7,004.63","6,823.60","6,963.33"
05/12/2021,"6,947.99","7,028.10","6,945.33","7,004.63"
05/11/2021,"7,123.68","7,123.68","6,912.36","6,947.99"
05/10/2021,"7,129.71","7,164.18","7,104.40","7,123.68"
05/07/2021,"7,076.17","7,143.46","7,076.17","7,129.71"
05/06/2021,"7,039.30","7,076.17","7,026.75","7,076.17"
05/05/2021,"6,923.17","7,047.75","6,923.17","7,039.30"
05/04/2021,"6,969.81","7,034.26","6,912.28","6,923.17"
04/30/2021,"6,961.48","7,009.47","6,946.04","6,969.81"
04/29/2021,"6,963.67","7,019.76","6,953.87","6,961.48"
04/28/2021,"6,944.97","6,986.70","6,944.06","6,963.67"
04/27/2021,"6,963.12","6,975.07","6,929.77","6,944.97"
04/26/2021,"6,938.56","6,971.52","6,913.39","6,963.12"
04/23/2021,"6,938.24","6,938.56","6,891.75","6,938.56"
04/22/2021,"6,895.29","6,941.11","6,889.32","6,938.24"
04/21/2021,"6,859.87","6,914.88","6,859.61","6,895.29"
04/20/2021,"7,000.08","7,001.27","6,857.07","6,859.87"
04/19/2021,"7,019.53","7,040.26","6,979.23","7,000.08"
04/16/2021,"6,983.50","7,037.65","6,983.50","7,019.53"
04/15/2021,"6,939.58","6,994.90","6,939.26","6,983.50"
04/14/2021,"6,890.49","6,942.33","6,880.67","6,939.58"
04/13/2021,"6,889.12","6,895.13","6,859.72","6,890.49"
04/12/2021,"6,915.75","6,916.08","6,853.75","6,889.12"
04/09/2021,"6,942.22","6,949.56","6,906.37","6,915.75"
04/08/2021,"6,885.32","6,942.22","6,884.79","6,942.22"
04/07/2021,"6,823.55","6,898.38","6,823.55","6,885.32"
04/06/2021,"6,737.30","6,843.73","6,737.30","6,823.55"
04/05/2021,"6,713.63","6,766.52","6,713.63","6,737.30"
04/02/2021,"6,713.63","6,766.52","6,713.63","6,737.30"
04/01/2021,"6,713.63","6,766.52","6,713.63","6,737.30"
03/31/2021,"6,772.12","6,775.67","6,713.63","6,713.63"
03/30/2021,"6,736.17","6,792.23","6,729.46","6,772.12"
03/29/2021,"6,740.59","6,758.78","6,705.42","6,736.17"
03/26/2021,"6,674.83","6,742.14","6,674.83","6,740.59"
03/25/2021,"6,712.89","6,729.92","6,618.61","6,674.83"
03/24/2021,"6,699.19","6,722.61","6,649.37","6,712.89"
03/23/2021,"6,726.10","6,726.10","6,664.76","6,699.19"
03/22/2021,"6,708.71","6,732.67","6,650.96","6,726.10"
03/19/2021,"6,779.68","6,779.68","6,664.56","6,708.71"
03/18/2021,"6,762.67","6,791.76","6,740.53","6,779.68"
03/17/2021,"6,803.61","6,805.73","6,753.82","6,762.67"
03/16/2021,"6,749.70","6,812.78","6,749.64","6,803.61"
03/15/2021,"6,761.47","6,804.91","6,723.67","6,749.70"
03/12/2021,"6,736.96","6,766.44","6,709.00","6,761.47"
03/11/2021,"6,725.60","6,755.32","6,699.34","6,736.96"
03/10/2021,"6,730.34","6,740.77","6,677.02","6,725.60"
03/09/2021,"6,719.13","6,786.80","6,689.90","6,730.34"
03/08/2021,"6,630.52","6,726.40","6,612.74","6,719.13"
03/05/2021,"6,650.88","6,710.80","6,560.79","6,630.52"
03/04/2021,"6,675.47","6,675.47","6,581.19","6,650.88"
03/03/2021,"6,613.75","6,705.30","6,613.75","6,675.47"
03/02/2021,"6,588.53","6,660.82","6,560.91","6,613.75"
03/01/2021,"6,483.43","6,612.74","6,483.43","6,588.53"
02/26/2021,"6,651.96","6,651.96","6,465.57","6,483.43"
02/25/2021,"6,658.97","6,702.88","6,644.68","6,651.96"
02/24/2021,"6,625.94","6,669.86","6,572.28","6,658.97"
02/23/2021,"6,612.24","6,675.42","6,555.88","6,625.94"
02/22/2021,"6,624.02","6,624.71","6,545.93","6,612.24"
02/19/2021,"6,617.15","6,646.16","6,600.59","6,624.02"
02/18/2021,"6,710.90","6,721.76","6,591.43","6,617.15"
02/17/2021,"6,748.86","6,760.29","6,701.59","6,710.90"
02/16/2021,"6,756.11","6,799.92","6,736.85","6,748.86"
02/15/2021,"6,589.79","6,775.37","6,589.79","6,756.11"
02/12/2021,"6,528.72","6,589.79","6,485.13","6,589.79"
02/11/2021,"6,524.36","6,554.15","6,514.92","6,528.72"
02/10/2021,"6,531.56","6,577.00","6,481.02","6,524.36"
02/09/2021,"6,523.53","6,540.97","6,501.02","6,531.56"
02/08/2021,"6,489.33","6,567.70","6,489.33","6,523.53"
02/05/2021,"6,503.72","6,518.65","6,457.60","6,489.33"
02/04/2021,"6,507.82","6,553.37","6,478.15","6,503.72"
02/03/2021,"6,516.65","6,573.10","6,489.51","6,507.82"
02/02/2021,"6,466.42","6,523.51","6,466.42","6,516.65"
02/01/2021,"6,407.46","6,495.56","6,407.46","6,466.42"
01/29/2021,"6,526.15","6,526.15","6,397.24","6,407.46"
01/28/2021,"6,567.37","6,567.37","6,439.55","6,526.15"
01/27/2021,"6,654.01","6,661.31","6,505.84","6,567.37"
01/26/2021,"6,638.85","6,702.35","6,636.34","6,654.01"
01/25/2021,"6,695.07","6,714.61","6,610.26","6,638.85"
01/22/2021,"6,715.42","6,715.66","6,651.71","6,695.07"
01/21/2021,"6,740.39","6,776.92","6,715.42","6,715.42"
01/20/2021,"6,712.95","6,751.81","6,697.46","6,740.39"
01/19/2021,"6,720.65","6,770.66","6,697.67","6,712.95"
01/18/2021,"6,735.71","6,741.47","6,709.33","6,720.65"
01/15/2021,"6,801.96","6,802.05","6,676.55","6,735.71"
01/14/2021,"6,745.52","6,801.96","6,736.78","6,801.96"
01/13/2021,"6,754.11","6,772.57","6,736.01","6,745.52"
01/12/2021,"6,798.48","6,816.65","6,738.21","6,754.11"
01/11/2021,"6,873.26","6,873.26","6,768.72","6,798.48"
01/08/2021,"6,856.96","6,886.34","6,836.08","6,873.26"
01/07/2021,"6,841.86","6,903.61","6,795.11","6,856.96"
01/06/2021,"6,612.25","6,859.14","6,611.87","6,841.86"
01/05/2021,"6,571.88","6,622.77","6,544.25","6,612.25"
01/04/2021,"6,460.52","6,662.66","6,460.52","6,571.88"
12/31/2020,"6,555.82","6,555.82","6,439.41","6,460.52"
12/30/2020,"6,602.65","6,622.98","6,552.46","6,555.82"
12/29/2020,"6,502.11","6,676.60","6,502.11","6,602.65"
12/24/2020,"6,495.75","6,530.28","6,479.59","6,502.11"
12/23/2020,"6,453.16","6,497.28","6,431.21","6,495.75"
12/22/2020,"6,416.32","6,457.47","6,382.61","6,453.16"
12/21/2020,"6,529.18","6,529.18","6,315.34","6,416.32"
12/18/2020,"6,551.06","6,604.54","6,518.25","6,529.18"
12/17/2020,"6,570.91","6,601.63","6,551.06","6,551.06"
12/16/2020,"6,513.32","6,598.42","6,513.32","6,570.91"
12/15/2020,"6,531.83","6,558.24","6,484.04","6,513.32"
12/14/2020,"6,546.75","6,583.70","6,524.70","6,531.83"
12/11/2020,"6,599.76","6,607.44","6,520.54","6,546.75"
12/10/2020,"6,564.29","6,640.74","6,561.11","6,599.76"
12/09/2020,"6,558.82","6,623.03","6,558.82","6,564.29"
12/08/2020,"6,555.39","6,567.59","6,518.37","6,558.82"
12/07/2020,"6,550.23","6,601.11","6,519.82","6,555.39"
12/04/2020,"6,490.27","6,559.18","6,489.75","6,550.23"
12/03/2020,"6,463.39","6,491.49","6,430.27","6,490.27"
12/02/2020,"6,384.73","6,468.64","6,367.51","6,463.39"
12/01/2020,"6,266.19","6,400.24","6,263.60","6,384.73"
11/30/2020,"6,367.58","6,404.02","6,266.19","6,266.19"
11/27/2020,"6,362.93","6,375.91","6,302.22","6,367.58"
11/26/2020,"6,391.09","6,412.65","6,349.53","6,362.93"
11/25/2020,"6,432.17","6,468.73","6,375.25","6,391.09"
11/24/2020,"6,333.84","6,432.42","6,333.72","6,432.17"
11/23/2020,"6,351.45","6,392.08","6,325.24","6,333.84"
11/20/2020,"6,334.35","6,386.70","6,324.60","6,351.45"
11/19/2020,"6,385.24","6,385.24","6,314.26","6,334.35"
11/18/2020,"6,365.33","6,395.91","6,326.74","6,385.24"
11/17/2020,"6,421.29","6,424.53","6,308.99","6,365.33"
11/16/2020,"6,316.39","6,463.51","6,316.39","6,421.29"
11/13/2020,"6,338.94","6,338.97","6,280.40","6,316.39"
11/12/2020,"6,382.10","6,382.10","6,295.79","6,338.94"
11/11/2020,"6,296.85","6,397.28","6,293.21","6,382.10"
11/10/2020,"6,186.29","6,307.00","6,180.47","6,296.85"
11/09/2020,"5,910.02","6,258.31","5,910.02","6,186.29"
11/06/2020,"5,906.18","5,950.22","5,858.48","5,910.02"
11/05/2020,"5,883.26","5,933.05","5,881.87","5,906.18"
11/04/2020,"5,786.77","5,885.67","5,711.21","5,883.26"
11/03/2020,"5,654.97","5,787.61","5,654.97","5,786.77"
11/02/2020,"5,577.27","5,665.30","5,554.73","5,654.97"
10/30/2020,"5,581.75","5,593.40","5,534.08","5,577.27"
10/28/2022,"7,073.69","7,073.69","6,997.54","7,047.67"
10/27/2022,"7,056.07","7,093.05","7,034.24","7,073.69"
10/26/2022,"7,013.48","7,057.42","6,960.11","7,056.07"
10/25/2022,"7,013.99","7,025.22","6,949.24","7,013.48"
10/24/2022,"6,969.73","7,047.37","6,914.66","7,013.99"
10/21/2022,"6,943.91","6,976.19","6,864.13","6,969.73"
10/20/2022,"6,924.99","6,954.21","6,894.85","6,943.91"
10/19/2022,"6,936.74","6,968.33","6,890.66","6,924.99"
10/18/2022,"6,920.24","7,017.40","6,920.24","6,936.74"
10/17/2022,"6,858.79","6,959.71","6,850.43","6,920.24"
10/14/2022,"6,850.27","6,976.30","6,850.27","6,858.79"
10/13/2022,"6,826.15","6,872.90","6,707.62","6,850.27"
10/12/2022,"6,885.23","6,916.94","6,793.77","6,826.15"
10/11/2022,"6,959.31","6,959.43","6,860.31","6,885.23"
10/10/2022,"6,991.09","6,999.20","6,922.94","6,959.31"
10/07/2022,"6,997.27","7,022.41","6,960.36","6,991.09"
10/06/2022,"7,052.62","7,079.74","6,961.10","6,997.27"
10/05/2022,"7,086.46","7,086.46","6,977.95","7,052.62"
10/04/2022,"6,908.76","7,088.17","6,908.67","7,086.46"
10/03/2022,"6,893.81","6,923.75","6,797.37","6,908.76"
09/30/2022,"6,881.59","6,954.92","6,840.07","6,893.81"
09/29/2022,"7,005.39","7,005.39","6,829.29","6,881.59"
09/28/2022,"6,984.59","7,011.50","6,836.28","7,005.39"
09/27/2022,"7,020.95","7,073.96","6,984.59","6,984.59"
09/26/2022,"7,018.60","7,071.11","6,937.40","7,020.95"
09/23/2022,"7,159.52","7,169.12","6,981.50","7,018.60"
09/22/2022,"7,237.64","7,243.90","7,149.59","7,159.52"
09/21/2022,"7,192.66","7,258.87","7,170.69","7,237.64"
09/20/2022,"7,236.68","7,326.54","7,171.24","7,192.66"
09/16/2022,"7,282.07","7,297.10","7,236.17","7,236.68"
09/15/2022,"7,277.30","7,329.00","7,258.67","7,282.07"
09/14/2022,"7,385.86","7,385.86","7,259.24","7,277.30"
09/13/2022,"7,473.03","7,514.04","7,385.86","7,385.86"
09/12/2022,"7,351.07","7,483.00","7,351.07","7,473.03"
09/09/2022,"7,262.06","7,386.59","7,262.06","7,351.07"
09/08/2022,"7,237.83","7,273.01","7,175.75","7,262.06"
09/07/2022,"7,300.44","7,300.44","7,186.56","7,237.83"
09/06/2022,"7,287.43","7,324.19","7,256.51","7,300.44"
09/05/2022,"7,281.19","7,288.46","7,191.17","7,287.43"
09/02/2022,"7,148.50","7,288.72","7,148.50","7,281.19"
09/01/2022,"7,284.15","7,284.15","7,131.69","7,148.50"
08/31/2022,"7,361.63","7,378.44","7,263.62","7,284.15"
08/30/2022,"7,427.31","7,486.40","7,351.12","7,361.63"
08/26/2022,"7,479.74","7,530.65","7,422.02","7,427.31"
08/25/2022,"7,471.51","7,535.70","7,469.17","7,479.74"
