Date,Open,High,Low,Close*,Adj Close**,Volume
"Jan 11, 2019","10,834.75","10,850.15","10,739.40","10,794.95","10,794.95","2,60,800"
"Jan 10, 2019","10,859.35","10,859.35","10,801.80","10,821.60","10,821.60","2,54,400"
"Jan 09, 2019","10,862.40","10,870.40","10,749.40","10,855.15","10,855.15","3,33,000"
"Jan 08, 2019","10,786.25","10,818.45","10,733.25","10,802.15","10,802.15","2,77,700"
"Jan 07, 2019","10,804.85","10,835.95","10,750.15","10,771.80","10,771.80","2,69,400"
"Jan 04, 2019","10,699.70","10,741.05","10,628.65","10,727.35","10,727.35","2,96,600"
"Jan 03, 2019","10,796.80","10,814.05","10,661.25","10,672.25","10,672.25","2,86,200"
"Jan 02, 2019","10,868.85","10,895.35","10,735.05","10,792.50","10,792.50","3,09,700"
"Jan 01, 2019",-,-,-,-,-,-
"Dec 31, 2018","10,913.20","10,923.55","10,853.20","10,862.55","10,862.55","1,80,900"
"Dec 28, 2018","10,820.95","10,893.60","10,817.15","10,859.90","10,859.90","2,45,500"
"Dec 27, 2018","10,817.90","10,834.20","10,764.45","10,779.80","10,779.80","4,56,100"
"Dec 26, 2018","10,635.45","10,747.50","10,534.55","10,729.85","10,729.85","2,63,700"
"Dec 24, 2018","10,780.90","10,782.30","10,649.25","10,663.50","10,663.50","2,23,400"
"Dec 21, 2018","10,944.25","10,963.65","10,738.65","10,754.00","10,754.00","3,77,500"
"Dec 20, 2018","10,885.20","10,962.55","10,880.05","10,951.70","10,951.70","3,18,900"
"Dec 19, 2018","10,930.55","10,985.15","10,928.00","10,967.30","10,967.30","3,12,100"
"Dec 18, 2018","10,850.90","10,915.40","10,819.10","10,908.70","10,908.70","2,86,100"
"Dec 17, 2018","10,853.20","10,900.35","10,844.85","10,888.35","10,888.35","2,96,900"
"Dec 14, 2018","10,784.50","10,815.75","10,752.10","10,805.45","10,805.45","3,40,100"
"Dec 13, 2018","10,810.75","10,838.60","10,749.50","10,791.55","10,791.55","3,76,200"
"Dec 12, 2018","10,591.00","10,752.20","10,560.80","10,737.60","10,737.60","3,60,500"
"Dec 11, 2018","10,350.05","10,567.15","10,333.85","10,549.15","10,549.15","4,25,500"
"Dec 10, 2018","10,508.70","10,558.85","10,474.95","10,488.45","10,488.45","3,81,300"
"Dec 07, 2018","10,644.80","10,704.55","10,599.35","10,693.70","10,693.70","3,25,800"
"Dec 06, 2018","10,718.15","10,722.65","10,588.25","10,601.15","10,601.15","3,18,500"
"Dec 05, 2018","10,820.45","10,821.05","10,747.95","10,782.90","10,782.90","3,12,300"
"Dec 04, 2018","10,877.10","10,890.95","10,833.35","10,869.50","10,869.50","3,22,100"
"Dec 03, 2018","10,930.70","10,941.20","10,845.35","10,883.75","10,883.75","4,09,700"
"Nov 30, 2018","10,892.10","10,922.45","10,835.10","10,876.75","10,876.75","4,53,900"
"Nov 29, 2018","10,808.70","10,883.05","10,782.35","10,858.70","10,858.70","6,91,300"
"Nov 28, 2018","10,708.75","10,757.80","10,699.85","10,728.85","10,728.85","4,24,500"
"Nov 27, 2018","10,621.45","10,695.15","10,596.35","10,685.60","10,685.60",-
"Nov 26, 2018","10,568.30","10,637.80","10,489.75","10,628.60","10,628.60",-
"Nov 22, 2018","10,612.65","10,646.25","10,512.00","10,526.75","10,526.75","2,39,500"
"Nov 21, 2018","10,670.95","10,671.30","10,562.35","10,600.05","10,600.05","3,00,900"
"Nov 20, 2018","10,740.10","10,740.85","10,640.85","10,656.20","10,656.20","2,95,200"
"Nov 19, 2018","10,731.25","10,774.70","10,688.80","10,763.40","10,763.40","2,72,100"
"Nov 16, 2018","10,644.00","10,695.15","10,631.15","10,682.20","10,682.20","3,42,800"
"Nov 15, 2018","10,580.60","10,646.50","10,557.50","10,616.70","10,616.70",-
"Nov 14, 2018","10,634.90","10,651.60","10,532.70","10,576.30","10,576.30","3,84,500"
"Nov 13, 2018","10,451.90","10,596.25","10,440.55","10,582.50","10,582.50","2,54,600"
"Nov 12, 2018","10,607.80","10,645.50","10,464.05","10,482.20","10,482.20","2,59,700"
"Nov 09, 2018","10,614.70","10,619.55","10,544.85","10,585.20","10,585.20","2,96,600"
"Nov 07, 2018","10,614.45","10,616.45","10,582.30","10,598.40","10,598.40","31,200"
"Nov 06, 2018","10,552.00","10,600.25","10,491.45","10,530.00","10,530.00",-
"Nov 05, 2018","10,558.75","10,558.80","10,477.00","10,524.00","10,524.00","3,01,900"
"Nov 02, 2018","10,462.30","10,606.95","10,457.70","10,553.00","10,553.00","4,21,200"
"Nov 01, 2018","10,441.70","10,441.90","10,341.90","10,380.45","10,380.45","3,48,500"
"Oct 31, 2018","10,209.55","10,396.00","10,105.10","10,386.60","10,386.60","3,75,000"
"Oct 30, 2018","10,239.40","10,285.10","10,175.35","10,198.40","10,198.40","2,89,800"
"Oct 29, 2018","10,078.10","10,275.30","10,020.35","10,250.85","10,250.85","3,64,400"
"Oct 26, 2018","10,122.35","10,128.85","10,004.55","10,030.00","10,030.00","3,64,300"
"Oct 25, 2018","10,135.05","10,166.60","10,079.30","10,124.90","10,124.90",-
"Oct 24, 2018","10,278.15","10,290.65","10,126.70","10,224.75","10,224.75","3,51,400"
"Oct 23, 2018","10,152.60","10,222.10","10,102.35","10,146.80","10,146.80","3,02,600"
"Oct 22, 2018","10,405.85","10,408.55","10,224.00","10,245.25","10,245.25","2,97,300"
"Oct 19, 2018","10,339.70","10,380.10","10,249.60","10,303.55","10,303.55","3,57,500"
"Oct 17, 2018","10,688.70","10,710.15","10,436.45","10,453.05","10,453.05","2,84,800"
"Oct 16, 2018","10,550.15","10,604.90","10,525.30","10,584.75","10,584.75","2,65,200"
"Oct 15, 2018","10,524.20","10,526.30","10,410.15","10,512.50","10,512.50","2,59,500"
"Oct 12, 2018","10,331.55","10,492.45","10,322.15","10,472.50","10,472.50","3,43,500"
"Oct 11, 2018","10,169.80","10,335.95","10,138.60","10,234.65","10,234.65","4,83,500"
"Oct 10, 2018","10,331.85","10,482.35","10,318.25","10,460.10","10,460.10",-
"Oct 09, 2018","10,390.30","10,397.60","10,279.35","10,301.05","10,301.05","4,30,500"
"Oct 08, 2018","10,310.15","10,398.35","10,198.40","10,348.05","10,348.05","4,56,200"
"Oct 05, 2018","10,514.10","10,540.65","10,261.90","10,316.45","10,316.45","6,06,400"
"Oct 04, 2018","10,754.70","10,754.70","10,547.25","10,599.25","10,599.25","4,25,100"
"Oct 03, 2018","10,982.70","10,989.05","10,843.75","10,858.25","10,858.25","3,86,800"
"Oct 01, 2018","10,930.90","11,035.65","10,821.55","11,008.30","11,008.30","3,87,000"
"Sep 28, 2018","11,008.10","11,034.10","10,850.30","10,930.45","10,930.45","4,78,100"
"Sep 27, 2018","11,079.80","11,089.45","10,953.35","10,977.55","10,977.55","4,05,700"
"Sep 26, 2018","11,145.55","11,145.55","10,993.05","11,053.80","11,053.80","3,40,500"
"Sep 25, 2018","10,969.95","11,080.60","10,882.85","11,067.45","11,067.45","4,05,000"
"Sep 24, 2018","11,164.40","11,170.15","10,943.60","10,967.40","10,967.40",-
"Sep 21, 2018","11,271.30","11,346.80","10,866.45","11,143.10","11,143.10","7,19,000"
"Sep 19, 2018","11,326.65","11,332.05","11,210.90","11,234.35","11,234.35","2,50,600"
"Sep 18, 2018","11,381.55","11,411.45","11,268.95","11,278.90","11,278.90","2,40,900"
"Sep 17, 2018","11,464.95","11,464.95","11,366.90","11,377.75","11,377.75","2,01,400"
"Sep 14, 2018","11,443.50","11,523.25","11,430.55","11,515.20","11,515.20","2,76,600"
"Sep 12, 2018","11,340.10","11,380.75","11,250.20","11,369.90","11,369.90","2,68,200"
"Sep 11, 2018","11,476.85","11,479.40","11,274.00","11,287.50","11,287.50",-
"Sep 10, 2018","11,570.25","11,573.00","11,427.30","11,438.10","11,438.10","2,86,700"
"Sep 07, 2018","11,558.25","11,603.00","11,484.40","11,589.10","11,589.10","2,95,900"
"Sep 06, 2018","11,514.15","11,562.25","11,436.05","11,536.90","11,536.90","2,47,900"
"Sep 05, 2018","11,514.85","11,542.65","11,393.85","11,476.95","11,476.95","2,46,100"
"Sep 04, 2018","11,598.75","11,602.55","11,496.85","11,520.30","11,520.30","2,54,800"
"Sep 03, 2018","11,751.80","11,751.80","11,567.40","11,582.35","11,582.35","2,34,400"
"Aug 31, 2018","11,675.85","11,727.65","11,640.10","11,680.50","11,680.50","3,46,500"
"Aug 30, 2018","11,694.75","11,698.80","11,639.70","11,676.80","11,676.80","3,13,800"
"Aug 29, 2018","11,744.95","11,753.20","11,678.85","11,691.90","11,691.90","2,51,600"
"Aug 28, 2018","11,731.95","11,760.20","11,710.50","11,738.50","11,738.50","2,41,900"
"Aug 27, 2018","11,605.85","11,700.95","11,595.60","11,691.95","11,691.95","1,99,500"
"Aug 24, 2018","11,566.60","11,604.60","11,532.00","11,557.10","11,557.10","2,18,800"
"Aug 23, 2018","11,620.70","11,620.70","11,546.70","11,582.75","11,582.75","2,48,500"
"Aug 21, 2018","11,576.20","11,581.75","11,539.60","11,570.90","11,570.90","2,24,200"
"Aug 20, 2018","11,502.10","11,565.30","11,499.65","11,551.75","11,551.75","2,32,600"
"Aug 17, 2018","11,437.15","11,486.45","11,431.80","11,470.75","11,470.75","2,34,700"
"Aug 16, 2018","11,397.15","11,449.85","11,366.25","11,385.05","11,385.05","2,90,600"
"Aug 14, 2018","11,381.70","11,452.45","11,370.80","11,435.10","11,435.10","2,32,600"
"Aug 13, 2018","11,369.60","11,406.30","11,340.30","11,355.75","11,355.75","2,46,900"
"Aug 10, 2018","11,474.95","11,478.75","11,419.65","11,429.50","11,429.50",-
"Aug 09, 2018","11,493.25","11,495.20","11,454.10","11,470.70","11,470.70","3,02,200"
"Aug 08, 2018","11,412.50","11,459.95","11,379.30","11,450.00","11,450.00","2,10,500"
"Aug 07, 2018","11,423.15","11,428.95","11,359.70","11,389.45","11,389.45","2,26,400"
"Aug 06, 2018","11,401.50","11,427.65","11,370.60","11,387.10","11,387.10","2,03,700"
"Aug 03, 2018","11,297.80","11,368.00","11,294.55","11,360.80","11,360.80","2,18,300"
"Aug 02, 2018","11,328.90","11,328.90","11,234.95","11,244.70","11,244.70","2,10,000"
"Aug 01, 2018","11,359.80","11,390.55","11,313.55","11,346.20","11,346.20","2,69,700"
"Jul 31, 2018","11,311.05","11,366.00","11,267.75","11,356.50","11,356.50","2,56,500"
"Jul 30, 2018","11,296.65","11,328.10","11,261.45","11,319.55","11,319.55","2,78,800"
"Jul 27, 2018","11,232.75","11,283.40","11,210.25","11,278.35","11,278.35","3,14,600"
"Jul 26, 2018","11,132.95","11,185.85","11,125.70","11,167.30","11,167.30","3,65,400"
"Jul 25, 2018","11,148.40","11,157.15","11,113.25","11,132.00","11,132.00","2,05,900"
"Jul 24, 2018","11,109.00","11,143.40","11,092.50","11,134.30","11,134.30","2,05,800"
"Jul 23, 2018","11,019.85","11,093.40","11,010.95","11,084.75","11,084.75","2,29,100"
"Jul 20, 2018","10,963.50","11,030.25","10,946.20","11,010.20","11,010.20","1,87,300"
"Jul 19, 2018","10,999.50","11,006.50","10,935.45","10,957.10","10,957.10","2,15,400"
"Jul 18, 2018","11,060.20","11,076.20","10,956.30","10,980.45","10,980.45","2,25,500"
"Jul 17, 2018","10,939.65","11,018.50","10,925.60","11,008.05","11,008.05","2,10,600"
"Jul 16, 2018","11,018.95","11,019.50","10,926.25","10,936.85","10,936.85","2,10,500"
"Jul 13, 2018","11,056.90","11,071.35","10,999.75","11,018.90","11,018.90",-
"Jul 12, 2018","11,006.95","11,078.30","10,999.65","11,023.20","11,023.20","2,48,300"
"Jul 11, 2018","10,956.40","10,976.65","10,923.00","10,948.30","10,948.30","2,22,300"
"Jul 10, 2018","10,902.75","10,956.90","10,876.65","10,947.25","10,947.25","1,97,000"
"Jul 09, 2018","10,838.30","10,860.35","10,807.15","10,852.90","10,852.90","1,83,600"
"Jul 06, 2018","10,744.15","10,816.35","10,735.05","10,772.65","10,772.65",-
"Jul 05, 2018","10,786.05","10,786.05","10,726.25","10,749.75","10,749.75","2,20,500"
"Jul 04, 2018","10,715.00","10,777.15","10,677.75","10,769.90","10,769.90","1,73,900"
"Jul 03, 2018","10,668.60","10,713.30","10,630.25","10,699.90","10,699.90","2,02,100"
"Jul 02, 2018","10,732.35","10,736.15","10,604.65","10,657.30","10,657.30","2,95,400"
"Jun 29, 2018","10,612.85","10,723.05","10,612.35","10,714.30","10,714.30","2,42,800"
"Jun 28, 2018","10,660.80","10,674.20","10,557.70","10,589.10","10,589.10","3,52,300"
"Jun 27, 2018","10,785.50","10,785.50","10,652.40","10,671.40","10,671.40","2,46,000"
"Jun 26, 2018","10,742.70","10,805.25","10,732.55","10,769.15","10,769.15","2,20,000"
"Jun 25, 2018","10,822.90","10,831.05","10,753.05","10,762.45","10,762.45","2,29,600"
"Jun 22, 2018","10,742.70","10,837.00","10,710.45","10,821.85","10,821.85","2,29,800"
"Jun 21, 2018","10,808.45","10,809.60","10,725.90","10,741.10","10,741.10","2,23,600"
"Jun 20, 2018","10,734.65","10,781.80","10,724.05","10,772.05","10,772.05","1,93,500"
"Jun 19, 2018","10,789.45","10,789.45","10,701.20","10,710.45","10,710.45","2,24,500"
"Jun 18, 2018","10,830.20","10,830.20","10,787.35","10,799.85","10,799.85","1,96,600"
"Jun 15, 2018","10,808.65","10,834.00","10,755.40","10,817.70","10,817.70","3,05,400"
"Jun 14, 2018","10,832.90","10,833.70","10,773.55","10,808.05","10,808.05","1,84,300"
"Jun 13, 2018","10,887.50","10,893.25","10,842.65","10,856.70","10,856.70","2,13,400"
"Jun 12, 2018","10,816.15","10,856.55","10,789.40","10,842.85","10,842.85","1,98,300"
"Jun 11, 2018","10,781.85","10,850.55","10,777.05","10,786.95","10,786.95","2,11,400"
"Jun 08, 2018","10,736.40","10,779.45","10,709.05","10,767.65","10,767.65","2,09,400"
"Jun 07, 2018","10,722.60","10,818.00","10,722.60","10,768.35","10,768.35","2,20,900"
"Jun 06, 2018","10,603.45","10,698.35","10,587.50","10,684.65","10,684.65","1,89,900"
"Jun 05, 2018","10,630.70","10,633.15","10,550.90","10,593.15","10,593.15","1,67,700"
"Jun 04, 2018","10,765.95","10,770.30","10,618.35","10,628.50","10,628.50","2,03,800"
"Jun 01, 2018","10,738.45","10,764.75","10,681.50","10,696.20","10,696.20","2,20,600"
"May 31, 2018","10,670.10","10,763.80","10,620.40","10,736.15","10,736.15","6,10,300"
"May 30, 2018","10,579.00","10,648.70","10,558.45","10,614.35","10,614.35","2,38,700"
"May 29, 2018","10,689.40","10,717.25","10,616.10","10,633.30","10,633.30","2,25,800"
"May 28, 2018","10,648.35","10,709.80","10,640.55","10,688.65","10,688.65","2,32,600"
"May 25, 2018","10,533.05","10,628.05","10,524.00","10,605.15","10,605.15","2,60,800"
"May 24, 2018","10,464.85","10,535.15","10,419.80","10,513.85","10,513.85","2,97,600"
"May 23, 2018","10,521.10","10,533.55","10,417.80","10,430.35","10,430.35","2,90,900"
"May 22, 2018","10,518.45","10,558.60","10,490.55","10,536.70","10,536.70","2,41,700"
"May 21, 2018","10,616.70","10,621.70","10,505.80","10,516.70","10,516.70",-
"May 18, 2018","10,671.85","10,674.95","10,589.10","10,596.40","10,596.40","2,23,000"
"May 17, 2018","10,775.60","10,777.25","10,664.50","10,682.70","10,682.70","2,14,100"
"May 16, 2018","10,751.95","10,790.45","10,699.70","10,741.10","10,741.10","2,31,100"
"May 15, 2018","10,812.60","10,929.20","10,781.40","10,801.85","10,801.85","2,54,300"
"May 14, 2018","10,815.15","10,834.85","10,774.75","10,806.60","10,806.60","1,71,400"
"May 11, 2018","10,741.95","10,812.05","10,724.45","10,806.50","10,806.50","2,03,100"
"May 10, 2018","10,779.65","10,785.55","10,705.00","10,716.55","10,716.55","1,92,100"
"May 09, 2018","10,693.35","10,766.25","10,689.85","10,741.70","10,741.70","2,15,400"
"May 08, 2018","10,757.90","10,758.55","10,689.40","10,717.80","10,717.80","2,69,800"
"May 07, 2018","10,653.15","10,725.65","10,635.65","10,715.50","10,715.50","1,68,400"
"May 04, 2018","10,700.45","10,700.45","10,601.60","10,618.25","10,618.25","1,86,500"
"May 03, 2018","10,720.15","10,720.60","10,647.45","10,679.65","10,679.65","1,85,200"
"May 02, 2018","10,783.85","10,784.65","10,689.80","10,718.05","10,718.05","2,29,700"
"Apr 30, 2018","10,705.75","10,759.00","10,704.60","10,739.35","10,739.35","1,73,800"
"Apr 27, 2018","10,651.65","10,719.80","10,647.55","10,692.30","10,692.30",-
"Apr 26, 2018","10,586.50","10,628.40","10,559.65","10,617.80","10,617.80","3,35,100"
"Apr 25, 2018","10,612.40","10,612.60","10,536.45","10,570.55","10,570.55","1,89,200"
"Apr 24, 2018","10,578.10","10,636.80","10,569.00","10,614.35","10,614.35","2,19,200"
"Apr 23, 2018","10,592.80","10,638.35","10,514.95","10,584.70","10,584.70","1,94,200"
"Apr 20, 2018","10,560.35","10,582.35","10,527.45","10,564.05","10,564.05","2,44,600"
"Apr 19, 2018","10,563.65","10,572.20","10,546.20","10,565.30","10,565.30","2,62,600"
"Apr 18, 2018","10,578.90","10,594.20","10,509.70","10,526.20","10,526.20","2,05,400"
"Apr 17, 2018","10,557.30","10,560.45","10,495.65","10,548.70","10,548.70","2,06,100"
"Apr 16, 2018","10,398.30","10,540.15","10,396.35","10,528.35","10,528.35","1,95,000"
"Apr 13, 2018","10,495.30","10,519.90","10,451.45","10,480.60","10,480.60","2,13,100"
"Apr 12, 2018","10,410.65","10,469.90","10,395.25","10,458.65","10,458.65","2,38,600"
"Apr 11, 2018","10,428.15","10,428.15","10,355.60","10,417.15","10,417.15","2,50,400"
"Apr 10, 2018","10,412.90","10,424.85","10,381.50","10,402.25","10,402.25","2,51,700"
"Apr 09, 2018","10,333.70","10,397.70","10,328.50","10,379.35","10,379.35","2,21,600"
"Apr 06, 2018","10,322.75","10,350.45","10,290.85","10,331.60","10,331.60","2,00,200"
"Apr 05, 2018","10,228.45","10,331.80","10,227.45","10,325.15","10,325.15","2,36,800"
"Apr 04, 2018","10,274.60","10,279.85","10,111.30","10,128.40","10,128.40","2,31,100"
"Apr 03, 2018","10,186.85","10,255.35","10,171.05","10,245.00","10,245.00","2,05,300"
"Apr 02, 2018","10,151.65","10,220.10","10,127.75","10,211.80","10,211.80","2,25,400"
"Mar 28, 2018","10,143.60","10,158.35","10,096.90","10,113.70","10,113.70","3,44,400"
"Mar 27, 2018","10,188.00","10,207.90","10,139.65","10,184.15","10,184.15","2,25,700"
"Mar 26, 2018","9,989.15","10,143.50","9,958.55","10,130.65","10,130.65","2,62,600"
"Mar 23, 2018","9,968.80","10,027.70","9,951.90","9,998.05","9,998.05","2,85,700"
"Mar 22, 2018","10,167.50","10,207.85","10,105.40","10,114.75","10,114.75","2,30,500"
"Mar 21, 2018","10,181.95","10,227.30","10,132.95","10,155.25","10,155.25","2,04,800"
"Mar 20, 2018","10,051.55","10,155.65","10,049.10","10,124.35","10,124.35","2,03,000"
"Mar 19, 2018","10,215.35","10,224.55","10,075.30","10,094.25","10,094.25","2,10,200"
"Mar 16, 2018","10,345.15","10,346.30","10,180.25","10,195.15","10,195.15","3,28,500"
"Mar 15, 2018","10,405.45","10,420.00","10,346.20","10,360.15","10,360.15","1,73,900"
"Mar 14, 2018","10,393.05","10,420.35","10,336.30","10,410.90","10,410.90","1,81,400"
"Mar 13, 2018","10,389.50","10,478.60","10,377.85","10,426.85","10,426.85","2,66,700"
"Mar 12, 2018","10,301.60","10,433.65","10,295.45","10,421.40","10,421.40","2,16,400"
"Mar 09, 2018","10,271.30","10,296.70","10,211.90","10,226.85","10,226.85","1,86,500"
"Mar 08, 2018","10,216.25","10,270.35","10,146.40","10,242.65","10,242.65","2,26,400"
"Mar 07, 2018","10,232.95","10,243.35","10,141.55","10,154.20","10,154.20","2,49,500"
"Mar 06, 2018","10,420.50","10,441.35","10,215.90","10,249.25","10,249.25","2,22,900"
"Mar 05, 2018","10,428.30","10,428.70","10,323.90","10,358.85","10,358.85","1,94,000"
"Mar 01, 2018","10,479.95","10,525.50","10,447.15","10,458.35","10,458.35","1,76,000"
"Feb 28, 2018","10,488.95","10,535.50","10,461.55","10,492.85","10,492.85","2,86,000"
"Feb 27, 2018","10,615.20","10,631.65","10,537.25","10,554.30","10,554.30","1,87,500"
"Feb 26, 2018","10,526.55","10,592.95","10,520.20","10,582.60","10,582.60","1,71,900"
"Feb 23, 2018","10,408.10","10,499.10","10,396.65","10,491.05","10,491.05","2,10,600"
"Feb 22, 2018","10,354.35","10,397.55","10,340.65","10,382.70","10,382.70","3,13,600"
"Feb 21, 2018","10,426.00","10,426.10","10,349.60","10,397.45","10,397.45","2,34,100"
"Feb 20, 2018","10,391.00","10,429.35","10,347.65","10,360.40","10,360.40","1,87,700"
"Feb 19, 2018","10,488.90","10,489.35","10,302.75","10,378.40","10,378.40","1,87,300"
"Feb 16, 2018","10,596.20","10,612.90","10,434.05","10,452.30","10,452.30","1,84,300"
"Feb 15, 2018","10,537.90","10,618.10","10,511.05","10,545.50","10,545.50","2,10,600"
"Feb 14, 2018","10,585.75","10,590.55","10,456.65","10,500.90","10,500.90","2,29,200"
"Feb 12, 2018","10,518.20","10,555.50","10,485.40","10,539.75","10,539.75","2,17,400"
"Feb 09, 2018","10,416.50","10,480.20","10,398.20","10,454.95","10,454.95","1,91,600"
"Feb 08, 2018","10,518.50","10,637.80","10,479.55","10,576.85","10,576.85","2,32,200"
"Feb 07, 2018","10,607.20","10,614.00","10,446.40","10,476.70","10,476.70","2,50,400"
"Feb 06, 2018","10,295.15","10,594.15","10,276.30","10,498.25","10,498.25","2,66,500"
"Feb 05, 2018","10,604.30","10,702.75","10,586.80","10,666.55","10,666.55","2,40,100"
"Feb 02, 2018","10,938.20","10,954.95","10,736.10","10,760.60","10,760.60","2,82,700"
"Feb 01, 2018","11,044.55","11,117.35","10,878.80","11,016.90","11,016.90","3,06,200"
"Jan 31, 2018","11,018.80","11,058.50","10,979.30","11,027.70","11,027.70","2,45,900"
"Jan 30, 2018","11,120.85","11,121.10","11,033.90","11,049.65","11,049.65","2,28,000"
"Jan 29, 2018","11,079.35","11,171.55","11,075.95","11,130.40","11,130.40","2,41,700"
"Jan 25, 2018","11,095.60","11,095.60","11,009.20","11,069.65","11,069.65","3,30,300"
"Jan 24, 2018","11,069.35","11,110.10","11,046.15","11,086.00","11,086.00","2,83,400"
"Jan 23, 2018","10,997.40","11,092.90","10,994.55","11,083.70","11,083.70","2,84,600"
"Jan 22, 2018","10,883.20","10,975.10","10,881.40","10,966.20","10,966.20","2,31,600"
"Jan 19, 2018","10,829.20","10,906.85","10,793.90","10,894.70","10,894.70","2,07,600"
"Jan 18, 2018","10,873.40","10,887.50","10,782.40","10,817.00","10,817.00","3,12,000"
"Jan 17, 2018","10,702.45","10,803.00","10,666.75","10,788.55","10,788.55","2,52,700"
"Jan 16, 2018","10,761.50","10,762.35","10,687.85","10,700.45","10,700.45","2,11,000"
"Jan 15, 2018","10,718.50","10,782.65","10,713.80","10,741.55","10,741.55","1,75,900"
"Jan 12, 2018","10,682.55","10,690.40","10,597.10","10,681.25","10,681.25","1,75,200"
"Jan 11, 2018","10,637.05","10,664.60","10,612.35","10,651.20","10,651.20","1,53,800"
"Jan 10, 2018","10,652.05","10,655.50","10,592.70","10,632.20","10,632.20","1,76,400"
"Jan 09, 2018","10,645.10","10,659.15","10,603.60","10,637.00","10,637.00","2,05,000"
"Jan 08, 2018","10,591.70","10,631.20","10,588.55","10,623.60","10,623.60","1,69,000"
"Jan 05, 2018","10,534.25","10,566.10","10,520.10","10,558.85","10,558.85","1,80,900"
"Jan 04, 2018","10,469.40","10,513.00","10,441.45","10,504.80","10,504.80","1,74,900"
"Jan 03, 2018","10,482.65","10,503.60","10,429.55","10,443.20","10,443.20","1,67,300"
"Jan 02, 2018","10,477.55","10,495.20","10,404.65","10,442.20","10,442.20","1,53,400"
"Jan 01, 2018",-,-,-,-,-,-
"Dec 29, 2017","10,492.35","10,538.70","10,488.65","10,530.70","10,530.70","1,52,000"
"Dec 28, 2017","10,498.20","10,534.55","10,460.45","10,477.90","10,477.90","2,72,900"
"Dec 27, 2017","10,531.05","10,552.40","10,469.25","10,490.75","10,490.75","1,65,200"
"Dec 26, 2017","10,512.30","10,545.45","10,477.95","10,531.50","10,531.50","1,55,600"
"Dec 22, 2017","10,457.30","10,501.10","10,448.25","10,493.00","10,493.00","1,38,800"
"Dec 21, 2017","10,473.95","10,473.95","10,426.90","10,440.30","10,440.30","1,51,900"
"Dec 20, 2017","10,494.40","10,494.45","10,437.15","10,444.20","10,444.20","1,75,200"
"Dec 19, 2017","10,414.80","10,472.20","10,406.00","10,463.20","10,463.20","1,69,100"
"Dec 18, 2017","10,263.10","10,443.55","10,074.80","10,388.75","10,388.75","2,30,400"
"Dec 15, 2017","10,345.65","10,373.10","10,319.65","10,333.25","10,333.25","2,55,100"
"Dec 14, 2017","10,229.30","10,276.10","10,141.55","10,252.10","10,252.10","1,54,300"
"Dec 13, 2017","10,236.60","10,296.55","10,169.85","10,192.95","10,192.95","1,81,600"
"Dec 12, 2017","10,324.90","10,326.10","10,230.20","10,240.15","10,240.15","1,75,100"
"Dec 11, 2017","10,310.50","10,329.20","10,282.05","10,322.25","10,322.25","1,47,400"
"Dec 08, 2017","10,198.45","10,270.85","10,195.25","10,265.65","10,265.65","2,00,000"
"Dec 07, 2017","10,063.45","10,182.65","10,061.90","10,166.70","10,166.70","1,66,200"
"Dec 06, 2017","10,088.80","10,104.20","10,033.35","10,044.10","10,044.10","1,66,100"
"Dec 05, 2017","10,118.25","10,147.95","10,069.10","10,118.25","10,118.25","1,55,500"
"Dec 04, 2017","10,175.05","10,179.20","10,095.70","10,127.75","10,127.75","1,48,600"
"Dec 01, 2017","10,263.70","10,272.70","10,108.55","10,121.80","10,121.80","1,43,400"
"Nov 30, 2017","10,332.70","10,332.70","10,211.25","10,226.55","10,226.55","3,42,500"
"Nov 29, 2017","10,376.65","10,392.95","10,345.90","10,361.30","10,361.30","1,52,500"
"Nov 28, 2017","10,387.90","10,409.55","10,355.20","10,370.25","10,370.25","1,96,000"
"Nov 27, 2017","10,361.05","10,407.15","10,340.20","10,399.55","10,399.55","1,41,900"
"Nov 24, 2017","10,366.80","10,404.50","10,362.25","10,389.70","10,389.70","1,29,200"
"Nov 23, 2017","10,358.45","10,374.30","10,307.30","10,348.75","10,348.75","1,53,000"
"Nov 22, 2017","10,350.80","10,368.70","10,309.55","10,342.30","10,342.30","1,57,600"
"Nov 21, 2017","10,329.25","10,358.70","10,315.05","10,326.90","10,326.90","1,86,100"
"Nov 20, 2017","10,287.20","10,309.85","10,261.50","10,298.75","10,298.75","1,47,200"
"Nov 17, 2017","10,324.55","10,343.60","10,268.05","10,283.60","10,283.60","2,03,300"
"Nov 16, 2017","10,152.90","10,232.25","10,139.20","10,214.75","10,214.75","1,82,600"
"Nov 15, 2017","10,171.95","10,175.45","10,094.00","10,118.05","10,118.05","2,07,400"
"Nov 14, 2017","10,223.40","10,248.00","10,175.55","10,186.60","10,186.60","3,05,000"
"Nov 13, 2017","10,322.00","10,334.15","10,216.25","10,224.95","10,224.95","2,10,300"
"Nov 10, 2017","10,304.35","10,344.95","10,254.10","10,321.75","10,321.75","2,79,400"
"Nov 09, 2017","10,358.65","10,368.45","10,266.95","10,308.95","10,308.95","2,40,200"
"Nov 08, 2017","10,361.95","10,384.25","10,285.50","10,303.15","10,303.15","2,74,500"
"Nov 07, 2017","10,477.15","10,485.75","10,340.80","10,350.15","10,350.15","2,86,900"
"Nov 06, 2017","10,431.75","10,490.45","10,413.75","10,451.80","10,451.80","1,93,600"
